"","WORD","FREQ","cor.tok"
"2143","טאַפט",1,NA
"2144","טאַקטען",1,NA
"476","טאקי",4,NA
"958","טאקע",2,NA
"959","טאָקע",2,NA
"2145","טארבּעס",1,NA
"218","טאש",10,NA
"477","טאשע",4,NA
"2146","טהָאטען",1,NA
"2147","טהוּ",1,NA
"290","טהוּט",7,NA
"960","טְהוּט",2,NA
"173","טהון",13,NA
"233","טהוּן",9,NA
"333","טְהון",6,NA
"391","טְהוּן",5,NA
"2148","טְהוסְטוּ",1,NA
"961","טְהוּסְטוּ",2,NA
"2149","טהוּע",1,NA
"2150","טהייערע",1,NA
"2151","טהייערער",1,NA
"962","טהיר",2,NA
"2152","טְהְיר",1,NA
"619","טְהִיר",3,NA
"160","טוב",14,NA
"963","טובָה",2,NA
"620","טובות",3,NA
"2153","טוֶועה",1,NA
"2154","טויבּ",1,NA
"964","טויג",2,NA
"478","טויזענד",4,NA
"965","טויזֶענְד",2,NA
"2155","טויזענדע",1,NA
"2156","טויזענר",1,NA
"2157","טועה",1,NA
"2158","טייבּעלע",1,NA
"621","טייערע",3,NA
"2159","טייערעם",1,NA
"622","טייפעל",3,NA
"2160","טיען",1,NA
"479","טיש",4,NA
"2161","טֶע",1,NA
"480","טעוּת",4,"טעוּת"
"966","טעכטעריל",2,NA
"2162","טעכטערליך",1,NA
"967","טעלער",2,NA
"2163","טֶערְק",1,NA
"2164","טפוי",1,NA
"968","טְרָאגְט",2,"טְרָאגְט"
"2165","טראגען",1,NA
"2166","טראַכט",1,NA
"2167","טראנען",1,NA
"2168","טרויָאוּנג",1,NA
"969","טרוים",2,NA
"2169","טרויסט",1,NA
"2170","טרויען",1,NA
"2171","טְרוּקֶענְט",1,NA
"2172","טרייבט",1,NA
"2173","טריימענד",1,NA
"481","טְרַייעֶ",4,"טְרַייעֶ"
"2174","טְרַייעֶם",1,NA
"2175","טְרֵייעֶס",1,"טְרֵייעֶס"
"970","טְרַייעֶס",2,NA
"2176","טְרַייעֶר",1,NA
"2177","טריישאפט",1,NA
"2178","טְרִינְקֶען",1,NA
"971","טרעטען",2,NA
"482","טרעפען",4,NA
"2179","טרער",1,NA
"392","טרערען",5,NA
"972","טשעק",2,NA
"95","יָא",28,"יָא"
"205","יָאָ",11,NA
"483","יָאה",4,"יָאה"
"623","יָאהר",3,NA
"484","יָאָהר",4,NA
"973","יָאהרען",2,NA
"974","יָאהרֶען",2,NA
"2180","יָאכגע",1,NA
"255","יָאַכגע",8,NA
"975","יָאָכגע",2,NA
"976","יאכנע",2,NA
"2181","יאַכנע",1,NA
"2182","יַאכְנֶע",1,NA
"624","יָאכנע",3,NA
"91","יָאַכנע",29,NA
"485","יָאָכנע",4,NA
"2183","יָאַמער",1,NA
"2184","יְבָרֵך",1,NA
"2185","יגן",1,NA
"2186","ידַאלֶען",1,NA
"2187","יהוּדָא'לע",1,NA
"2188","יהוּרהלע",1,NA
"2189","יוגֶענְד",1,NA
"393","יוּד",5,NA
"2190","יוּדָא'לע",1,NA
"291","יודאלע",7,NA
"2191","יודָאַלֶע",1,NA
"2192","יוּדאלע",1,NA
"25","יוּדַאלֶע",104,"יוּדַאלֶע"
"2193","יוּדַאלֶע'ן",1,NA
"2194","יוּדַאלֶע'ס",1,NA
"256","יוּדַאלֶען",8,NA
"2195","יודָאַלֶעס",1,NA
"2196","יוּדַאלֶעס",1,NA
"2197","יוּדִישע",1,NA
"2198","יוּדִישֶע",1,NA
"2199","יודעל",1,NA
"977","יוּדעלע",2,NA
"978","יוּדעלעך",2,NA
"2200","יודֶען",1,NA
"2201","יוּדען",1,NA
"2202","יוּדֶען",1,NA
"2203","יוּדענעס",1,NA
"2204","יוּך",1,NA
"2205","יוּךאַלֶע",1,NA
"2206","יום",1,NA
"979","יוּנג",2,NA
"2207","יוּנגסטע",1,NA
"980","יונגע",2,NA
"981","יוּנגעל",2,NA
"982","יונגער",2,NA
"625","יוּנגער",3,NA
"2208","יוּנְגֶערמַאן",1,"יוּנְגֶערמַאן"
"983","יוּנְגֶערמַאָן",2,NA
"984","יוּנְגֶערֶע",2,"יוּנְגֶערֶע"
"2209","יוסף",1,NA
"2210","יוראַלֶע",1,NA
"2211","יורש",1,NA
"985","יחיד",2,NA
"2212","יָחִיד’ל",1,NA
"2213","יחידל",1,NA
"986","יידָאַלֶע",2,NA
"2214","יכא",1,NA
"2215","יסוּרים",1,NA
"2216","יסוּרים'לעך",1,NA
"2217","יעדע",1,NA
"2218","יעדֶעם",1,NA
"626","יעדֶען",3,NA
"486","יעדֶער",4,NA
"2219","יעהריג",1,NA
"2220","יעהרינער",1,NA
"2221","יֶעכְטְץ",1,NA
"2222","יעמאַנד",1,NA
"2223","יעמאנדֶען",1,NA
"487","יענע",4,NA
"2224","יענעם",1,NA
"2225","יענער",1,NA
"2226","יעָנקעלע",1,NA
"257","יעצט",8,NA
"627","יֶעצְט",3,NA
"46","ירוהם",63,NA
"394","ירוּהם",5,NA
"2227","ירוהס",1,NA
"2228","ירוחט",1,NA
"99","ירוחם",26,NA
"2229","ירוּחם",1,NA
"2230","ירוחם'ס",1,NA
"987","ירוחס",2,NA
"2231","יש",1,NA
"2232","יְשועות",1,NA
"988","יִשְלַח",2,NA
"2233","ישמרני",1,NA
"2234","יתום",1,NA
"2235","יָתום",1,NA
"2236","יְתומִים",1,NA
"2237","כְ’הָאבּ",1,NA
"2238","כּהן",1,NA
"2239","כַּוָנָה",1,NA
"2240","כּוס",1,NA
"628","כּוסות",3,"כּוסות"
"2241","כּחַ",1,NA
"2242","כּל",1,NA
"2243","כָּל",1,NA
"174","כּלה",13,NA
"989","כַּלָה",2,NA
"2244","כע",1,NA
"2245","לאהן",1,NA
"258","לאז",8,NA
"990","לאַז",2,NA
"488","לאזט",4,NA
"991","לאָזט",2,NA
"992","לֶאזְט",2,NA
"993","לָאזְט",2,NA
"629","לָאזֶען",3,"לָאזֶען"
"630","לאט",3,NA
"994","לאָט",2,NA
"995","לאטיינער",2,NA
"996","לאטישע",2,NA
"2246","לאך",1,NA
"2247","לאַכט",1,NA
"2248","לַאכְסְט",1,NA
"489","לַאכֶען",4,"לַאכֶען"
"2249","לָאמֶער",1,NA
"188","לַאנְג",12,"לַאנְג"
"2250","לַאנְגאם",1,NA
"997","לַאנְגזָאם",2,NA
"2251","לאַנט",1,NA
"631","לאסט",3,NA
"2252","לאַסט",1,NA
"2253","לאָסט",1,NA
"998","לאסען",2,NA
"2254","לאען",1,NA
"2255","לבנוּ",1,NA
"632","לויט",3,NA
"2256","לויף",1,NA
"633","לויפט",3,NA
"2257","לויפען",1,NA
"2258","לוּפט",1,NA
"2259","לַטוב",1,NA
"2260","לטובה",1,NA
"2261","לֵיבּ",1,NA
"2262","לִיגְט",1,NA
"2263","ליגען",1,NA
"634","ליגענד",3,NA
"2264","ליגענט",1,NA
"2265","ליגעער",1,NA
"2266","לידעלע",1,NA
"999","לייד",2,NA
"2267","ליידֶען",1,NA
"2268","לֵיידֶען",1,NA
"2269","לַיידֶען",1,NA
"2270","ליידענשאפט",1,NA
"2271","ליידענשאפטליך",1,NA
"1000","ליידֶער",2,NA
"1001","לייכט",2,NA
"2272","לייצעס",1,NA
"206","ליכט",11,NA
"1002","ליכטיגע",2,NA
"2273","לִיכְטֶענְדֶער",1,NA
"2274","לינען",1,NA
"2275","לינקער",1,NA
"219","ליעבּ",10,NA
"2276","לִיעב",1,NA
"1003","לִיעבּ",2,NA
"1004","ליעבּט",2,NA
"128","ליעבּע",18,NA
"2277","לִיעבֶּע",1,NA
"1005","לִיעבֶּע",2,NA
"1006","ליעבּען",2,NA
"490","ליעבּעס",4,NA
"2278","לִיעבֶּעס",1,NA
"2279","ליעבּעספאַלֶע",1,NA
"2280","ליעבֶּער",1,NA
"334","ליעבּער",6,NA
"635","לִיעבֶּער",3,NA
"2281","ליעגט",1,NA
"2282","ליעגע",1,NA
"2283","ליעד",1,NA
"2284","ליעכע",1,NA
"491","ליענט",4,NA
"2285","ליענען",1,NA
"1007","ליפּען",2,NA
"2286","לכבוך",1,NA
"2287","לְכָכוֹד",1,NA
"2288","לְמַעְן",1,NA
"2289","למְָשָל",1,NA
"2290","לֶנוּ",1,NA
"636","לָנוּ",3,NA
"2291","לעבּ",1,NA
"2292","לעבּט",1,NA
"2293","לעבען",1,NA
"92","לעבּען",29,NA
"395","לֶעבֶּען",5,NA
"396","לֶעבֶּען",5,NA
"637","לעגט",3,NA
"2294","לעגען",1,NA
"2295","לעוִוין",1,NA
"2296","לעזט",1,NA
"2297","לעך",1,NA
"2298","לעכטיגע",1,NA
"2299","לעמעלע",1,NA
"2300","לעצט",1,NA
"638","לעצטע",3,NA
"2301","לעקעש",1,NA
"2302","לעקציע",1,NA
"2303","לערנט",1,NA
"1008","לערנען",2,NA
"2304","לֶערְנֶען",1,NA
"1009","לשון",2,NA
"2305","מ",1,NA
"2306","מ05",1,NA
"639","מאהל",3,NA
"2307","מאָהל",1,NA
"2308","מָאהל",1,NA
"2309","מאָהלער",1,NA
"2310","מאַין",1,NA
"2311","מַאַיִן",1,NA
"492","מאך",4,NA
"640","מאכט",3,NA
"493","מאַכט",4,NA
"1010","מאכסט",2,NA
"2312","מאכסטוּ",1,NA
"1011","מאכע",2,NA
"189","מאכען",12,NA
"2313","מאַכען",1,NA
"1012","מאכער",2,NA
"292","מאל",7,NA
"494","מאַל",4,NA
"1013","מאָל",2,NA
"1014","מָאל",2,NA
"2314","מאַלֶער",1,NA
"397","מאמע",5,NA
"641","מאמען",3,NA
"2315","מַאמֶען",1,NA
"117","מאָן",19,NA
"1015","מַאן",2,NA
"2316","מאָן'ס",1,NA
"2317","מאנט",1,NA
"1016","מאנכע",2,NA
"2318","מאָסט",1,NA
"2319","מאָסטוּ",1,NA
"2320","מאסקע",1,NA
"642","מארגען",3,NA
"2321","מאָרגען",1,NA
"1017","מָארְגֶען",2,NA
"2322","מָארְגֶענשְְטֶערְן",1,NA
"2323","מארטירערין",1,NA
"2324","מארנען",1,NA
"2325","מארק",1,NA
"2326","מארקט",1,NA
"2327","מבינות",1,NA
"2328","מדר",1,NA
"1018","מַה",2,NA
"2329","מהוּמה",1,NA
"2330","מוז",1,NA
"175","מוּז",13,NA
"2331","מוּזט",1,NA
"2332","מוזיק",1,NA
"2333","מוּזִיק",1,NA
"2334","מוּזִיקאלישער",1,NA
"2335","מוזֶען",1,NA
"2336","מוחַ",1,NA
"495","מוחל",4,NA
"2337","מוּט",1,NA
"398","מוטער",5,NA
"2338","מוּטער",1,NA
"643","מוּטֶער",3,NA
"220","מויד",10,NA
"644","מויך",3,NA
"2339","מוּמחה",1,NA
"2340","מומֶען",1,NA
"2341","מון",1,NA
"1019","מוּן",2,NA
"2342","מונְטֶער",1,NA
"2343","מוּס",1,NA
"2344","מוסטוּ",1,NA
"1020","מוּסָר",2,NA
"1021","מוּען",2,NA
"2345","מוצא",1,NA
"1022","מורא",2,NA
"2346","מורֶא",1,NA
"2347","מורָא",1,NA
"2348","מורה",1,NA
"2349","מורינוּ",1,NA
"2350","מזוג",1,NA
"259","מזל",8,NA
"645","מחוּתן",3,NA
"2351","מחילה",1,NA
"2352","מטריח",1,NA
"2353","מיהע",1,NA
"2354","מיון",1,NA
"20","מיט",115,NA
"147","מִיט",16,NA
"646","מיט'ן",3,NA
"2355","מִיטָאג",1,NA
"2356","מיטגעריסען",1,NA
"1023","מיטלייד",2,NA
"399","מיטעל",5,NA
"496","מיטען",4,NA
"2357","מִיטֶערְנַאכְט",1,NA
"335","מיידעל",6,NA
"1024","מיידעלע",2,NA
"2358","מיידעלעך",1,NA
"2359","מייך",1,NA
"2360","מיימיימיין",1,NA
"23","מיין",106,NA
"647","מייַן",3,NA
"260","מֵיין",8,NA
"101","מַיין",24,NA
"1025","מיינט",2,NA
"2361","מֵיינְט",1,NA
"2362","מייןישוועסטער",1,NA
"2363","מיינסטוּ",1,NA
"648","מֵיינְסְטוּ",3,NA
"80","מיינע",37,NA
"2364","מייַנע",1,NA
"2365","מֵיינֶע",1,NA
"1026","מַיינֶע",2,NA
"2366","מיינעט",1,NA
"2367","מַיינֶעטְוֶועגֶען",1,NA
"497","מיינעם",4,NA
"2368","מֵיינֶען",1,NA
"498","מיינער",4,NA
"2369","מֵייעֶרְן",1,NA
"2370","מיישטער",1,NA
"40","מִיך",77,"מִיך"
"2371","מִיךְ",1,NA
"2372","מיליָאנען",1,NA
"2373","מימלייך",1,NA
"1027","מין",2,NA
"649","מינוּט",3,NA
"2374","מינוּטע",1,NA
"2375","מינע",1,NA
"13","מיר",157,NA
"96","מִיר",28,NA
"1028","מיש",2,NA
"2376","מִישֶען",1,NA
"2377","מיתה",1,NA
"2378","מכּה",1,NA
"2379","מל",1,NA
"1029","מלא",2,NA
"1030","מַלְאָך",2,NA
"2380","מלאָכיל",1,NA
"2381","מלאָכים",1,NA
"1031","מן",2,NA
"400","מע",5,NA
"1032","מעג",2,NA
"2382","מעגט",1,NA
"401","מעגליך",5,NA
"650","מעדִיצין",3,NA
"2383","מעדכען",1,NA
"106","מעהר",21,NA
"261","מֶעהר",8,NA
"2384","מעךכען",1,NA
"651","מעל",3,NA
"1033","מעם",2,NA
"118","מען",19,NA
"234","מֶען",9,NA
"2385","מענגע",1,NA
"2386","מענסט",1,NA
"1034","מענער",2,NA
"1035","מענשהייט",2,NA
"2387","מענשט",1,NA
"402","מענשען",5,NA
"1036","מעשה",2,NA
"2388","מצות",1,NA
"2389","מציה",1,NA
"1037","מרדכי",2,NA
"1038","משאַלות",2,NA
"2390","משבּחה",1,NA
"2391","משֶה",1,NA
"1039","משוגע",2,NA
"2392","משוּנה",1,NA
"2393","משוּנע",1,NA
"1040","משורר",2,NA
"652","משוררים",3,NA
"2394","משל",1,NA
"2395","מִשְפָּחָה",1,NA
"2396","משרת",1,NA
"2397","מַתָּנָה",1,NA
"235","נא",9,NA
"2398","נאַ",1,NA
"2399","נאָ",1,NA
"236","נָא",9,NA
"2400","נאאר",1,NA
"110","נאט",20,NA
"2401","נאָט",1,NA
"2402","נָאט",1,NA
"2403","נאט'יניוּ",1,NA
"2404","נאט'ס",1,NA
"2405","נאטיילך",1,NA
"2406","נאטירליכע",1,NA
"2407","נאַטירליכען",1,NA
"403","נאטען",5,NA
"2408","נאָטען",1,NA
"1041","נָאטֶען",2,NA
"1042","נאטעניוּ",2,NA
"2409","נאַטעניוּ",1,NA
"2410","נאטעס",1,NA
"57","נאך",54,"נאך"
"1043","נאךְ",2,NA
"404","נאָך",5,NA
"2411","נאכדֶעם",1,NA
"2412","נאָכדֶעם",1,NA
"2413","נָאכְדֶעם",1,NA
"2414","נאכהֶער",1,NA
"1044","נאכט",2,NA
"653","נאַכט",3,NA
"336","נַאכְט",6,NA
"2415","נַאכְטְמָאל",1,NA
"2416","נאכלעסינקייט",1,NA
"2417","נַאכְרִיכְט",1,NA
"2418","נאלד",1,NA
"2419","נאָלד",1,NA
"2420","נאַלדָאַרבּ",1,NA
"2421","נאלסטוּ",1,NA
"2422","נאלץ",1,NA
"1045","נאמען",2,NA
"1046","נאָמען",2,NA
"2423","נָאמֶען",1,NA
"654","נאנץ",3,NA
"2424","נאנצע",1,NA
"655","נאנצען",3,NA
"2425","נאנצער",1,NA
"2426","נאַנצער",1,NA
"405","נאר",5,NA
"406","נאָר",5,NA
"2427","נארטען",1,NA
"2428","נארישעס",1,NA
"2429","נארישער",1,NA
"2430","נאָרישער",1,NA
"2431","נג",1,NA
"2432","נגון",1,NA
"1047","נגידִיש",2,NA
"2433","נגם",1,NA
"119","נדִיָא",19,NA
"2434","נדן",1,NA
"2435","נו",1,NA
"140","נוּ",17,NA
"499","נוּט",4,NA
"1048","נוּטע",2,NA
"2436","נוּטען",1,NA
"2437","נוּטעס",1,NA
"2438","נוּטער",1,NA
"500","נוּלדֶען",4,NA
"2439","נון",1,NA
"221","נוּן",10,NA
"262","נור",8,NA
"56","נוּר",55,NA
"2440","ניָא",1,NA
"2441","ניב",1,NA
"501","ניבּ",4,NA
"2442","ניבּט",1,NA
"2443","נִיבְּט",1,NA
"2444","ניבּסטוּ",1,NA
"2445","ניגאַלֶע",1,NA
"2446","נידֶערטרעכטיינען",1,NA
"293","ניט",7,NA
"502","נִיט",4,NA
"2447","ניטינסט",1,NA
"2448","ניי",1,NA
"1049","נייגעריג",2,NA
"2449","נייגֶערִיג",1,NA
"66","ניין",42,NA
"1050","נײַן",2,NA
"503","נֵיין",4,NA
"263","נַיין",8,NA
"656","נייע",3,NA
"1051","נייעס",2,NA
"657","ניכ",3,NA
"2450","ניכט",1,NA
"658","ניע",3,NA
"2451","נִיע",1,NA
"2452","ניר",1,NA
"16","נישט",153,NA
"337","נִישט",6,NA
"72","נִישְט",40,NA
"2453","נךיָא",1,NA
"2454","נליהען",1,NA
"2455","נִמְאָס",1,NA
"2456","ננב",1,NA
"2457","ננוּן",1,NA
"2458","נע",1,NA
"2459","נעאַנטוָוארטעט",1,NA
"659","נעב",3,NA
"2460","נעבּיך",1,NA
"2461","נֶעבִּיך",1,NA
"2462","נעבּליבּען",1,NA
"2463","נעבּליעכען",1,NA
"2464","נעבּעך",1,NA
"2465","נעבּעל",1,NA
"2466","נעבּען",1,NA
"2467","נעבּראַכט",1,NA
"2468","נֶעבְּרֶענְגְט",1,NA
"2469","נעדענק׳זְשֶע",1,NA
"2470","נֶעה",1,NA
"1052","נעהָאט",2,NA
"2471","נעהאלפען",1,NA
"1053","נעהט",2,NA
"2472","נֶעהם",1,NA
"1054","נעהמען",2,NA
"2473","נֶעהמֶען",1,NA
"2474","נעהן",1,NA
"2475","נעהָערְט",1,NA
"2476","נעוואלד",1,NA
"2477","נעוועזען",1,NA
"2478","נעחאפט",1,NA
"2479","נעטראפען",1,NA
"2480","נעיועזען",1,NA
"2481","נעלאט",1,NA
"660","נעלד",3,NA
"2482","נעלוּנען",1,NA
"1055","נעמט",2,NA
"2483","נעמען",1,NA
"2484","נעסטע",1,NA
"2485","נעפפע",1,NA
"2486","נעקוּמען",1,NA
"2487","נערוּפען",1,NA
"2488","נערירט",1,NA
"2489","נֶערֶעטֶעט",1,NA
"2490","נערעכט",1,NA
"2491","נקמה",1,NA
"2492","נראבּ",1,NA
"2493","נְריין",1,NA
"2494","נשמה",1,NA
"2495","נִשְתַּנֶה",1,NA
"1056","ס'אִיז",2,NA
"2496","ס'הָאבּען",1,NA
"2497","ס'וָוארט",1,NA
"2498","ס'צוּגֶעהט",1,NA
"2499","ס'רעךט",1,NA
"2500","ס'שטעהט",1,NA
"2501","סָאלדַאטְסְקִי",1,NA
"2502","סאַפענדִיג",1,NA
"2503","סגוּלה",1,NA
"1057","סְגוּלֶה",2,NA
"2504","סְגוּלָה",1,NA
"2505","סדר",1,NA
"2506","סודֶען",1,NA
"2507","סוהר",1,NA
"2508","סוחרן",1,NA
"2509","סוּמע",1,NA
"2510","סוּמען",1,NA
"661","סוף",3,NA
"2511","סטער",1,NA
"2512","סימן",1,NA
"2513","סע",1,NA
"2514","סעקוּנדע",1,NA
"2515","ספּאדעק",1,NA
"2516","ספּעציָאַליסט",1,NA
"1058","סֵפֶר",2,NA
"2517","סְקְרִיפֶּעט",1,NA
"2518","עאלט",1,NA
"2519","עָבּען",1,NA
"1059","עבר",2,NA
"2520","עִבְרִי",1,NA
"2521","עדבורה",1,NA
"2522","עֵדות",1,NA
"2523","עדלעס",1,NA
"2524","עדעל",1,NA
"1060","עֶדֶעל",2,NA
"1061","עדעלמאן",2,NA
"84","עדעלמאָן",33,NA
"2525","עדעלקייט",1,NA
"2526","עהעלמאָן",1,NA
"662","עהרליכען",3,NA
"2527","עהרליכעס",1,NA
"2528","עהרליכקייט",1,NA
"407","עוִויג",5,NA
"2529","עוִויגע",1,NA
"2530","עֶווִיגֶע",1,NA
"2531","עוִויגען",1,NA
"2532","עוִוינ",1,NA
"2533","עָוִוינ",1,NA
"2534","עָוִוינען",1,NA
"2535","עולם",1,NA
"1062","עושה",2,NA
"2536","עזוּת",1,NA
"2537","עזרי",1,NA
"2538","עָזרי",1,NA
"2539","עט",1,NA
"2540","עטוָואס",1,NA
"2541","עֶטְווָאס",1,NA
"2542","עטויך",1,NA
"2543","עטצ",1,NA
"2544","עטץ",1,NA
"2545","עיני",1,NA
"1063","עַל",2,NA
"504","עלטערן",4,NA
"2546","עֶלטֶערְן",1,NA
"1064","עלטערע",2,NA
"2547","עָלינוּ",1,NA
"408","עם",5,NA
"2548","עמוד",1,NA
"2549","עמוּד",1,NA
"505","ענגעל",4,NA
"2550","ענגשאפט",1,NA
"2551","ענדִיגען",1,NA
"2552","ענדִינען",1,NA
"1065","ענדליך",2,NA
"338","ענדע",6,NA
"2553","ענטאנען",1,NA
"2554","ענטגעגען",1,NA
"1066","ענטגענען",2,NA
"2555","ענטזָאנט",1,NA
"2556","עֶנְטֵיישונְג",1,NA
"2557","ענטפליהט",1,NA
"2558","ענטפערן",1,NA
"2559","עֶנְטְשוּלְדִיגוּנְג",1,NA
"2560","ענטשוּלדִיגען",1,NA
"2561","ענטשוּלדִינען",1,NA
"2562","ענטשלאסען",1,NA
"2563","עֶנְטְשְלָאסֶען",1,NA
"31","עס",97,NA
"176","עֶס",13,NA
"1067","עָס",2,NA
"2564","עסען",1,NA
"2565","עֶסֶען",1,NA
"2566","עָסען",1,NA
"1068","עעמט",2,NA
"2567","עענט",1,NA
"2568","עֶפְטֶער",1,NA
"663","עפּיס",3,NA
"664","עִפִּיס",3,NA
"1069","עפנען",2,NA
"2569","עֶפנֶען",1,NA
"2570","עֶפֶען",1,NA
"1070","עֶפֶענְט",2,NA
"2571","עפענען",1,NA
"665","עפּעס",3,NA
"2572","עצה",1,NA
"2573","עֶקְסְטְרֶען",1,NA
"30","ער",99,NA
"2574","עֵר",1,NA
"148","עֶר",16,NA
"666","עָר",3,NA
"2575","עֶרבַּארְמְט",1,NA
"2576","ערבליקט",1,NA
"2577","ערבּליקט",1,NA
"2578","עֶרְגֶעבֶּען",1,NA
"2579","ערגרייפֿט",1,NA
"409","ערד",5,NA
"1071","עֶרְד",2,NA
"1072","עָרד",2,NA
"2580","ערדע",1,NA
"2581","ערהַאלְטען",1,NA
"2582","ערוואך",1,NA
"667","ערוואכט",3,NA
"2583","עָרוואכע",1,NA
"2584","ערוואננים",1,NA
"2585","ערוואקסען",1,NA
"2586","עֶרְוֶועק",1,NA
"668","ערוֶוערטעט",3,NA
"2587","ערזעצען",1,NA
"2588","ערינערוּנג",1,NA
"2589","ערינערוּנגען",1,NA
"1073","ערלעבּט",2,NA
"2590","ערנסט",1,NA
"2591","עֶרנְסְט",1,NA
"1074","ערסט",2,NA
"2592","ערעלמאן",1,NA
"1075","ערעלמאָן",2,NA
"2593","ערפּרעָסען",1,NA
"2594","ערצעהל",1,NA
"1076","ערצעהלט",2,NA
"2595","עֶרקָאנְט",1,NA
"2596","עֶרְקְוִויקֶען",1,NA
"2597","ערקלעהר",1,NA
"2598","ערקלעהרט",1,NA
"2599","עֶרְקְלֶעהרְט",1,NA
"2600","עֶרְקְלֶעהרֶע",1,NA
"1077","ערקלעהרען",2,NA
"2601","ערקלערט",1,NA
"2602","ערקען",1,NA
"2603","עֶרקֶענְט",1,NA
"264","ערשט",8,NA
"294","ערשטען",7,NA
"2604","ערשטער",1,NA
"2605","ערשיינט",1,NA
"2606","ערשראקען",1,NA
"2607","ערשרעקט",1,NA
"2608","עשירות",1,NA
"2609","פא",1,NA
"2610","פּא",1,NA
"2611","פּאוואַלֶע",1,NA
"2612","פֵּאות",1,NA
"102","פאטער",23,NA
"265","פאַטער",8,NA
"2613","פֶאטֶער",1,NA
"2614","פַאטֶער",1,NA
"190","פָאטֶער",12,NA
"2615","פַאל",1,NA
"2616","פָאלְגֶען",1,NA
"2617","פאלט",1,NA
"2618","פאַלט",1,NA
"669","פֿאַלט",3,NA
"2619","פּאליציי",1,NA
"2620","פאלֶען",1,NA
"2621","פאַלֶען",1,NA
"2622","פַאלֶען",1,NA
"2623","פאלקאמען",1,NA
"2624","פאָלקסשטיק",1,NA
"2625","פאלשהייט",1,NA
"2626","פאלשהיייט",1,NA
"670","פאלשע",3,NA
"1078","פאמיליע",2,NA
"2627","פאַנגט",1,NA
"2628","פֿאַנגט",1,NA
"2629","פאנטאזִיע",1,NA
"2630","פאַנטאזִיע",1,NA
"2631","פאסירענדִיג",1,NA
"2632","פּאפּאוואַלֶע",1,NA
"2633","פאפיער",1,NA
"2634","פאַפיער",1,NA
"506","פּאפּיער",4,NA
"2635","פּאק",1,NA
"2636","פאָקט",1,NA
"2637","פַּאקְט",1,NA
"47","פאר",60,NA
"88","פאַר",30,NA
"2638","פאָר",1,NA
"161","פַאר",14,NA
"2639","פָאר",1,NA
"2640","פּאר",1,NA
"2641","פֿאַר",1,NA
"2642","פַּארַאדִיז",1,NA
"2643","פאראִיבֶּערנעהֶענְד",1,NA
"2644","פַארְבָּארְגֶען",1,NA
"2645","פארבּרייטען",1,NA
"2646","פארגֶעהֶען",1,NA
"2647","פָארְגֶעלֶעזֶען",1,NA
"2648","פארגענוּמען",1,NA
"2649","פַארְגֶעס",1,NA
"2650","פארגעצוינען",1,NA
"2651","פארגעשטעלט",1,NA
"1079","פארהאנג",2,NA
"2652","פארהאַנג",1,NA
"2653","פַארווָאס",1,NA
"2654","פאָרוִוירפע",1,NA
"2655","פאָרזָאל",1,NA
"2656","פַארטִיג",1,NA
"2657","פָארְלֶעזֶען",1,NA
"2658","פארם",1,NA
"2659","פארניפּלוישט",1,NA
"1080","פארשטעלוּנג",2,NA
"410","פהיליפּ",5,NA
"2660","פובליקוּם",1,NA
"2661","פּויק",1,NA
"671","פוּל",3,NA
"52","פון",57,NA
"43","פוּן",71,NA
"672","פֿון",3,NA
"1081","פֿוּן",2,NA
"2662","פוּנ'ם",1,NA
"2663","פוּנים",1,NA
"2664","פּוּנְקְט",1,NA
"1082","פוּס",2,NA
"2665","פּטוּר",1,NA
"2666","פיהל",1,NA
"2667","פִיהל",1,NA
"673","פיהלע",3,NA
"2668","פיהלען",1,NA
"2669","פִיהלֶען",1,NA
"2670","פיהר",1,NA
"674","פיהרט",3,NA
"2671","פּיהרט",1,NA
"2672","פֿיהרט",1,NA
"507","פיהרער",4,NA
"2673","פִיהרֶער",1,NA
"2674","פֵייוִויש",1,NA
"2675","פּיימ'על",1,NA
"2676","פיינד",1,NA
"1083","פייער",2,NA
"2677","פייעריגע",1,NA
"2678","פייערינע",1,NA
"675","פילייכט",3,NA
"676","פִילֵייכְט",3,NA
"2679","פינדעט",1,NA
"1084","פינסטער",2,NA
"2680","פינסטערניס",1,NA
"2681","פִינְסְטֶערְנִיס",1,NA
"2682","פינסטערניש",1,NA
"677","פינף",3,NA
"1085","פיס",2,NA
"2683","פִיס",1,NA
"2684","פִּיסְק",1,NA
"411","פיעל",5,NA
"2685","פִיעל",1,NA
"2686","פיעלע",1,NA
"2687","פיער",1,NA
"2688","פיערטער",1,NA
"177","פיר",13,NA
"2689","פִיר",1,NA
"2690","פירכטען",1,NA
"61","פישל",48,NA
"2691","פְישְלֶען",1,NA
"2692","פִישְלֶען",1,NA
"222","פישעל",10,NA
"2693","פֿישעל",1,NA
"2694","פּלאטע",1,NA
"2695","פְּלֵאטְצֶען",1,NA
"2696","פּלאטקע",1,NA
"2697","פּלאָן",1,NA
"2698","פְּלַאן",1,NA
"2699","פּלאנע",1,NA
"2700","פּלאנען",1,NA
"1086","פּלוּצים",2,NA
"2701","פֿליהט",1,NA
"2702","פּלייצע",1,NA
"2703","פּלייצעס",1,NA
"2704","פליעסען",1,NA
"2705","פלעגעריז",1,NA
"1087","פּלעהנע",2,NA
"2706","פלעטעל",1,NA
"1088","פלעצליך",2,NA
"678","פּלעצליך",3,NA
