"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"3985","spricht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"3986","über","APPR.Über","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3987","sie","PRO.Pers.Subst.3.Acc.Pl.*","PRO","Pers","Subst","Acc","3","Pl",NA,NA,NA
"3988","Ihr","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"3989","Urtheil","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"3990","aus","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"3991",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3992","Aridäus","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"3993",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3994","O","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3995","Prinz","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"3996",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3997","erstaunen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3998","muß","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"3999",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4000","Wer","PRO.Inter.Subst.-.Nom.Sg.Masc","PRO","Inter","Subst","Nom",NA,"Sg","Masc",NA,NA
"4001","deine","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"4002","Reden","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4003","hört","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4004","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4005","Weh","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4006","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4007","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"4008",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4009","Wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4010","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4011","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4012","hitzig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4013","thust","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"4014",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4015","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4016","wie","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4017","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4018","sprichst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"4019","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4020","Zur","APPRART.Dat.Sg.Fem","APPRART",NA,NA,"Dat",NA,"Sg","Fem",NA,NA
"4021","Krone","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4022","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4023","das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"4024","Schicksal","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4025","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"4026","bestimmt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4027",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4028","Ein","ART.Indef.Nom.Sg.Neut","ART","Indef",NA,"Nom",NA,"Sg","Neut",NA,NA
"4029","edles","ADJA.Pos.Nom.Sg.Neut","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"4030","Volk","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4031","begehret","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"4032","einst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4033","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4034","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"4035","Glückseeligkeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4036",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4037","allein","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4038",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4039","nach","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4040","deiner","PRO.Poss.Attr.-.Dat.Sg.Fem","PRO","Poss","Attr","Dat",NA,"Sg","Fem",NA,NA
"4041","Art","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4042","Zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"4043","denken","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4044",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4045","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4046","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4047","wirst","VFIN.Aux.2.Sg.Pres.Ind","VFIN","Aux",NA,NA,"2","Sg",NA,"Pres","Ind"
"4048","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4049","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"4050","wahrlich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4051","einst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4052","Mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4053","Lorbeern","N.Reg.Dat.Pl.Masc","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"4054","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4055","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4056","Elend","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"4057","überhäuft","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4058","Zu","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4059","Grunde","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4060","gehen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4061","sehn","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"4062",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4063","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"4064",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4065","kühner","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4066","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4067",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4068","Weissag","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4069","’","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4070","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"4071","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"4072","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4073","Triumphe","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"4074","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"4075","dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"4076","Volk","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4077","Erleben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4078",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4079","Siegesfeste","N.Name.Nom.Sg.Neut","N","Name",NA,"Nom",NA,"Sg","Neut",NA,NA
"4080","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"4081","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"4082","einst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4083","Dem","ART.Def.Dat.Sg.Masc","ART","Def",NA,"Dat",NA,"Sg","Masc",NA,NA
"4084","Helden","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4085","feyren","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4086",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4087","besser","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"4088","wär","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"4089","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"4090",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4091","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4092",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4093","Könnt","VFIN.Mod.2.Pl.Pres.Ind","VFIN","Mod",NA,NA,"2","Pl",NA,"Pres","Ind"
"4094","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"4095","des","ART.Def.Gen.Sg.Neut","ART","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"4096","Vaterlandes","N.Reg.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"4097","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4098","still","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4099","Den","ART.Def.Dat.Pl.Masc","ART","Def",NA,"Dat",NA,"Pl","Masc",NA,NA
"4100","Göttern","N.Reg.Dat.Pl.Masc","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"4101","rühmen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4102",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4103","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"4104","131","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4105","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"4106","Philotas","N.Reg.*.*.Masc","N","Reg",NA,NA,NA,NA,"Masc",NA,NA
"4107",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4108","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4109",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4110","sorge","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"4111","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"4112","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4113","Aridäus","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4114",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4115","Ja","PART.Ans","PART","Ans",NA,NA,NA,NA,NA,NA,NA
"4116",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4117","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4118",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4119","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"4120","meinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"4121","Sohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4122","sorg","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"4123","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"4124",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4125","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4126","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4127","Sanftmüthiger","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"4128","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4129","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4130","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4131","Ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"4132","Menschenfreund","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4133","Strebt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4134","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4135","nach","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4136","keinem","PRO.Indef.Attr.-.Dat.Sg.Masc","PRO","Indef","Attr","Dat",NA,"Sg","Masc",NA,NA
"4137","blutgen","ADJA.Pos.Dat.Sg.Masc","ADJA","Pos",NA,"Dat",NA,"Sg","Masc",NA,NA
"4138","Heldenruhm","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4139",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4140","Sein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"4141","Ruhm","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4142","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4143","seine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"4144","Lust","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"4145","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4146",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4147","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4148","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"4149","thun","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4150",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4151","Ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4152",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4153","glücklich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4154","machen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4155",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4156","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4157",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4158","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"4159","Freund","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4160","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"4161","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4162",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4163","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"4164","könnten","VFIN.Mod.3.Pl.Past.Subj","VFIN","Mod",NA,NA,"3","Pl",NA,"Past","Subj"
"4165","gleichgesinnte","ADJA.Pos.Nom.Pl.Masc","ADJA","Pos",NA,"Nom",NA,"Pl","Masc",NA,NA
"4166","Könige","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"4167","Zu","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4168","gegenseitiger","ADJA.Pos.Dat.Sg.Fem","ADJA","Pos",NA,"Dat",NA,"Sg","Fem",NA,NA
"4169","Glückseeligkeit","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4170","Die","ART.Def.Acc.Pl.Neut","ART","Def",NA,"Acc",NA,"Pl","Neut",NA,NA
"4171","Völker","N.Reg.Acc.Pl.Neut","N","Reg",NA,"Acc",NA,"Pl","Neut",NA,NA
"4172","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4173","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4174","leicht","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4175","vereinigen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4176","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4177","Du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4178","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4179","seiner","PRO.Poss.Attr.-.Gen.Pl.Neut","PRO","Gen","Attr","Gen",NA,"Pl","Neut",NA,NA
"4180","Länder","N.Reg.Gen.Pl.Neut","N","Gen",NA,"Gen",NA,"Pl","Neut",NA,NA
"4181","Nachbar","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4182",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4183","wirst","VFIN.Aux.2.Sg.Pres.Ind","VFIN","Aux",NA,NA,"2","Sg",NA,"Pres","Ind"
"4184","Ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"4185","nöthigen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4186",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4187","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"4188","fürcht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4189","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"4190",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4191","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4192","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4193","einst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4194","Für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"4195","Friedenslorbeern","N.Name.Acc.Sg.*","N","Name",NA,"Acc",NA,"Sg",NA,NA,NA
"4196",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4197","sich","PRO.Refl.Subst.3.Dat.Sg.*","PRO","Refl","Subst","Dat","3","Sg",NA,NA,NA
"4198","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4199","Helden","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4200","Helm","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4201","Erwählen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4202","muß","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"4203",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4204","o","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"4205","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4206","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4207","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"4208",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4209","Beruhige","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"4210","Den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"4211","Vater","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4212",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4213","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4214","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4215","Köstlicher","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4216",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4217","als","APPR.Als","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4218","Ruhm","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4219",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4220","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4221","Ehr","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"4222","’","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4223",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4224","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4225","alles","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"4226","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4227","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"4228","Welt","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4229",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4230","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4231","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"4232","Das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"4233","Blut","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4234","der","ART.Def.Gen.Pl.Masc","ART","Gen",NA,"Gen",NA,"Pl","Masc",NA,NA
"4235","Menschen","N.Reg.Gen.Pl.Masc","N","Gen",NA,"Gen",NA,"Pl","Masc",NA,NA
"4236",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4237","König","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"4238","seyn","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"4239",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4240","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"4241","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
